===	start	settings	header	===
0.012589	-0.27365	-0.0012817	0.020554	-0.021561
0.013275	-0.31947	-0.0021515	0.085052	0.0032501
0.002655	-0.35197	-0.00064087	0.097961	0.016708
0.0029755	-0.37244	-0.0046234	0.00027466	0.0070038
0.00073242	-0.30254	-0.003891	-0.077866	-0.03154
-0.0055389	-0.1528	-0.0055389	0.030167	0.0014648
-0.014282	0.077866	0.0022888	0.33701	0.0098419
-0.020187	0.33481	0.0011902	0.67268	0.022247
-0.012634	0.5343	0.0053558	0.77376	-0.046738
-0.0054932	0.5739	0.0028839	0.60191	-0.11394
0.0015564	0.47237	-0.0036621	0.24193	-0.050995
-0.0020142	0.29123	-0.0065918	-0.071915	-0.018814
-0.0075989	0.12685	0.0020142	-0.16942	-0.055893
-0.021103	-0.015289	0.011398	-0.092514	-0.012314
-0.026184	-0.092102	0.010025	-0.029938	0.044266
-0.025818	-0.090042	0.011765	-0.0018768	0.055435
-0.014832	-0.069992	0.011856	0.089447	0.046234
-0.016251	-0.045456	0.0026093	0.11275	0.034607
-0.019043	0.032776	-0.0035706	0.021973	0.059052
-0.013412	0.11659	-0.0089264	-0.18718	0.04834
-0.02417	0.19597	-0.0074615	-0.42265	0.077408
-0.01593	0.17368	-0.026962	-0.47365	0.07338
-0.0086975	0.070633	-0.019318	-0.50294	0.058594
0.015381	-0.087891	-0.0082855	-0.57623	0.025314
0.047699	-0.20242	-0.0067291	-0.6411	-0.077408
0.064407	-0.22046	-0.010025	-0.57971	-0.059738
0.070633	-0.1106	-0.018768	-0.3739	-0.010254
0.073563	0.0020142	-0.026138	-0.025543	-0.018356
0.075256	0.062988	-0.026321	0.23543	-0.01593
0.06427	0.088211	-0.018951	0.30835	0.028198
0.037903	0.088577	-0.0043488	0.27576	0.025497
0.0095215	-0.00086975	0.0032501	0.31682	-0.034561
-0.012314	-0.22	0.014648	0.42531	-0.013687
-0.01474	-0.4335	0.014832	0.52716	-0.054108
0.0050812	-0.56342	0.012726	0.51883	-0.039001
0.0058594	-0.53975	0.0010986	0.44051	-0.047974
0.0045776	-0.33105	-0.0013733	0.43973	0.0031586
0.0043945	-0.077637	-0.0010071	0.433	-0.015793
-0.019318	0.12891	-0.003479	0.15042	-0.013916
-0.03273	0.23643	0.0010529	-0.071594	-0.047607
-0.030396	0.29118	0.003891	-0.013229	-0.034515
-0.00050354	0.2715	0.0085144	0.024857	0.001236
0.042709	0.18736	0.0073242	-0.18787	0.0015106
0.069168	0.073013	0.0007782	-0.4958	0.017899
0.070633	-0.042755	0.0010986	-0.61029	0.055984
0.059189	-0.099289	-0.0010529	-0.60452	0.02948
0.026688	-0.075211	-0.0007782	-0.42934	0.013504
-0.032867	-0.016617	0.0048065	-0.22353	-0.016388
-0.079971	0.067703	0.0085602	-0.17468	0.025406
-0.10487	0.15102	0.010666	-0.16068	0.035248
-0.1198	0.10368	0.0059967	-0.1154	0.0044403
-0.11192	-0.022202	0.0025177	-0.053238	0.059464
-0.081848	-0.14104	0.006134	-0.069992	0.036392
-0.04953	-0.21758	0.0059509	-0.10744	0.031906
-0.022797	-0.16713	0.0024261	0.093201	0.029022
-0.013046	-0.13628	-0.0014648	0.3008	0.043304
-0.0096588	-0.13371	0.00032043	0.30501	0.040237
-0.0052185	-0.080109	-0.0016022	0.30844	-0.068756
-0.0013733	0.074707	-0.0045319	0.56039	0.003891
0.0031586	0.30084	-0.0065002	0.8654	0.043945
0.012863	0.51906	-0.0067291	0.92697	0.042572
0.028839	0.63446	-0.012039	0.6178	0.019135
0.022522	0.59679	-0.0068207	0.20078	-0.084503
0.024536	0.35426	-0.0025177	-0.13623	-0.088074
0.023209	-0.0092926	0.0018311	-0.47136	-0.17761
0.032547	-0.29274	0.004303	-0.73901	-0.19849
0.045227	-0.48532	0.005127	-0.78104	-0.089767
0.059738	-0.59102	0.0035248	-0.69695	-0.055161
0.058456	-0.54987	0.00032043	-0.64911	0.0052185
0.034241	-0.37285	0.00737	-0.67442	0.11728
0.020416	-0.21126	-0.0039825	-0.59715	0.080978
-0.0067749	-0.094849	-0.011078	-0.3278	0.070038
-0.018219	-0.011719	-0.0049896	0.10226	0.11311
-0.013916	0.033188	-0.0010986	0.37779	0.12479
-0.012085	0.0091095	-0.0016022	0.62155	0.093979
-0.023804	0.010437	0.0023804	0.81853	0.080566
-0.034286	0.0036163	0.0074615	0.7245	0.030899
-0.039551	0.028336	0.012726	0.45831	0.04097
-0.028061	0.12556	0.0050812	0.36035	0.020187
-0.01181	0.32007	-0.011215	0.35774	-0.019547
0.0080566	0.44083	-0.01886	0.21011	-0.027924
0.018356	0.41927	-0.0031128	-0.22289	-0.0054932
0.020233	0.31265	-0.0056763	-0.39748	-0.037811
0.019409	0.15134	-0.028976	-0.28038	-0.021378
0.010986	0.022339	-0.02504	-0.31316	-0.040878
0.011902	-0.10446	-0.015472	-0.43121	-0.060287
0.0031586	-0.19666	0.0015106	-0.58777	-0.028061
0	-0.2411	0.0053101	-0.49823	-0.035019
-0.00027466	-0.28848	0.0086975	-0.16383	0.0080566
-0.015198	-0.26839	0.0075073	0.30675	-0.030441
-0.039368	-0.10725	0.006546	0.41634	-0.017807
-0.0569	0.16978	0.0067749	0.37221	-0.0083771
-0.059235	0.35623	0.011215	0.34406	-0.0010529
-0.041473	0.38397	0.0087891	-0.0016937	0.0013733
-0.013916	0.26335	0.0053558	-0.33714	0.0068665
0.018631	0.093842	0.0023804	-0.26335	0.0064545
0.0401	-0.072922	-0.0032043	0.0084229	0.0032501
0.044495	-0.19235	-0.0026093	0.24312	0.0091095
0.044312	-0.27928	0.0037079	0.25223	0.04184
0.039368	-0.28445	0.0075531	0.25365	0.0032501
0.028839	-0.19363	0.0075531	0.19043	-0.024124
0.020782	-0.10872	0.0041199	-0.09201	0.0010529
0.013733	-0.10625	0.00086975	-0.27873	-0.034012
0.010437	-0.13847	-9.1553e-05	-0.31224	0.02005
0.0060425	-0.11234	0.0011444	-0.13742	0.0020599
-0.012772	-0.01149	-0.00073242	0.25667	-0.0023804
-0.01355	0.11797	0.0053101	0.44019	-0.0024261
-0.0053101	0.19492	0.0048523	0.53261	0.0099335
0.006134	0.14209	-0.0031586	0.33064	-0.0042114
0.0071869	0.013	-0.0073242	-0.10172	-0.0065918
0.021973	-0.10432	-0.010666	-0.38905	0.043213
0.024902	-0.13527	-0.011353	-0.543	0.082306
0.033691	-0.10831	-0.0055389	-0.64302	0.064774
0.034515	-0.028198	-0.0059509	-0.5284	0.052231
0.011673	0.12094	-0.0072784	-0.20714	0.03653
-0.014236	0.26106	-0.0071411	0.16383	-0.034515
-0.013687	0.31535	-0.0039825	0.25328	-0.04422
-0.011719	0.33568	-0.00737	0.18004	-0.09343
-0.043762	0.24001	-0.023117	0.21785	-0.1403
-0.066467	0.12602	-0.025635	0.26884	-0.074387
-0.048935	0.042114	-0.014969	0.17239	-0.029617
-0.04628	0.0038452	-0.0028839	0.1739	-0.065231
-0.029434	-0.050354	0.0023346	0.24321	-0.00041199
-0.016983	-0.072968	0.0018311	-0.047104	0.081665
-0.014145	-0.1783	0.0016937	-0.26633	0.10419
0.0022888	-0.34863	-0.0012817	-0.26894	0.051453
0.015015	-0.55801	0.0026093	-0.24394	0.029388
0.017029	-0.70395	0.016846	-0.15843	0.044769
0.030533	-0.58891	0.019501	-0.056992	0.060379
0.027008	-0.30162	0.019501	0.093842	0.0016937
0.01506	-0.032959	0.005127	0.36452	-0.13239
-0.0054932	0.1702	-0.0097961	0.63428	-0.017166
-0.0030212	0.24115	-0.024307	0.86215	0.0020142
0.0037537	0.34071	-0.019226	0.63991	0.027832
-0.001236	0.44211	-0.017212	-0.18855	0.029709
-0.013184	0.49869	-0.014282	-0.94643	0.02417
-0.026642	0.44435	-0.015747	-1.1292	0.039093
-0.025543	0.35133	-0.013641	-0.86948	0.017532
-0.018219	0.21808	-0.0086517	-0.43364	-0.0027466
-0.016846	0.11307	-0.00036621	-0.00032043	0.044861
-0.006134	0.03685	0.011307	0.24161	0.080292
0.003891	-0.007782	0.018951	0.47351	0.025635
0.0065002	-0.13348	0.020828	0.56186	-0.094803
0.010437	-0.29874	0.01886	0.36433	-0.041885
0.022247	-0.43579	0.0070038	-0.067062	-0.017303
0.046326	-0.53979	0.0021515	-0.25841	-0.037354
0.054062	-0.485	0.0075073	-0.0076447	-0.016891
0.045135	-0.35495	0.00032043	0.22206	-0.024078
0.027969	-0.17949	-0.0037994	0.25749	-0.025131
0.012451	-0.053284	-0.0086975	0.18159	-0.00022888
-0.0061798	-0.077682	-0.0079193	0.092056	0.045273
-0.0046692	-0.19551	-0.0093384	-0.030762	0.0039825
-0.0089722	-0.2845	-0.0020599	-0.025726	-0.083725
-0.0054016	-0.2769	0.0062714	0.11238	0.010025
-0.0043945	-0.13893	0.0018311	0.076126	0.0061798
-0.0022888	0.088623	-0.0010986	-0.12122	0.034515
-0.0017395	0.33426	0.0075531	-0.31119	0.0085144
-0.0037537	0.48024	0.015381	-0.15752	0.017075
-0.012451	0.54575	0.0097504	0.085052	-0.0037079
-0.0058594	0.56676	0.0089264	0.17171	-0.016251
-0.0019684	0.54236	0.0085602	0.028702	-0.012817
-0.0084229	0.42961	0.010941	-0.24921	-0.0079193
-0.016296	0.24458	0.0021973	-0.50258	-0.04303
-0.017303	0.060883	-0.0068207	-0.51265	-0.0336
-0.01886	-0.035065	-0.0026093	-0.36081	0.0025635
-0.017899	-0.075439	-0.011398	-0.16631	-0.028107
-0.030029	-0.061249	-0.012589	0.049438	0.024811
-0.034744	-0.024948	-0.012268	0.32021	0.080246
-0.032684	-0.026459	-0.0065002	0.43295	0.060516
-0.028107	-0.057495	0.0037537	0.60938	0.066605
-0.00050354	-0.095444	0.016434	0.54428	0.057816
0.016846	-0.14758	0.011627	0.35033	0.053055
0.032547	-0.2477	-0.0023346	0.15308	0.029892
0.041702	-0.33586	-0.0035248	-0.026276	0.063309
0.043579	-0.3484	-0.0020599	-0.11563	0.030624
0.020966	-0.30093	0.0046692	-0.27942	-0.056396
-0.0013733	-0.15372	0.0010986	-0.35422	-0.10538
-0.019363	0.049026	0.0020142	-0.43208	-0.033508
-0.038406	0.22449	-0.0018311	-0.40315	-0.081894
-0.044586	0.39098	0.0018311	-0.27548	-0.13248
-0.020187	0.55957	0.0015106	-0.072144	-0.088989
-0.00091553	0.66536	0.0047607	0.17693	-0.039917
0.0010986	0.61185	0.0031586	0.29475	-0.075439
0.0011902	0.41913	-0.00036621	0.41139	0.040604
0.0040283	0.080338	-0.0065002	0.30368	0.082031
0.013733	-0.33453	-0.020508	0.033417	0.048935
0.024765	-0.69809	-0.024033	-0.044815	0.059738
0.022614	-0.88788	-0.010117	-0.044998	0.033829
0.035385	-0.88806	-0.011444	0.048523	0.098099
0.059326	-0.70729	-0.0055389	0.061844	0.045181
0.061249	-0.40086	0.0083313	0.028473	0.019135
0.060516	-0.05864	0.011719	0.027603	0.030487
0.022339	0.18924	0.0021515	-0.074112	-0.026276
-0.0097046	0.356	-0.0018768	-0.16704	0.013
-0.026276	0.43565	-0.0024261	-0.23882	0.06308
-0.025909	0.43977	0.0065918	-0.29636	0.064682
-0.027832	0.34044	0.0055847	-0.090591	0.075348
-0.024261	0.20448	0.0020599	0.11559	0.068115
-0.01886	0.033966	0.0087891	0.28569	0.015793
-0.014145	-0.066742	0.008194	0.2438	0.004715
0.0055847	-0.084869	0.0083313	-0.066055	0.034927
0.018723	-0.041336	0.0037537	-0.22874	-0.0044403
0.0077362	-0.049072	0.0037537	-0.13531	0.01387
-0.0021973	-0.12268	0.0080566	0.22156	0.04335
-0.028839	-0.21629	0.0074158	0.51997	0.016525
-0.035706	-0.26921	0.0040741	0.41309	-0.051315
-0.024719	-0.19734	-0.0032959	0.071503	-0.21744
-0.016479	-0.015289	0.006134	-0.29562	-0.17477
-0.024536	0.16077	0.006134	-0.58209	-0.088531
-0.020416	0.32794	0.0046692	-0.2276	-0.15179
-0.026184	0.36575	0.0009613	0.30501	-0.065186
-0.017258	0.2563	0.0023346	0.39487	0.045273
-0.0017395	0.078049	0.0015106	0.055298	0.016937
0.018997	-0.12222	-0.0062256	-0.38681	-0.0082397
0.027008	-0.2374	-0.012039	-0.45328	-0.008194
0.04216	-0.20457	-0.0026093	-0.36269	0.033737
0.041748	-0.083908	-0.0080109	-0.22517	0.019226
0.026093	0.081116	-0.0090179	0.018585	0.049622
0.019043	0.21671	-0.0075989	0.12611	0.023209
0.013641	0.29878	-0.0097504	0.044266	0.010254
0.0036621	0.30135	-0.0055847	-0.1794	0.0061798
-0.0096588	0.16553	-0.0049896	-0.33339	0.10597
-0.019958	-0.055344	-0.0050354	-0.26884	0.090363
-0.016846	-0.33833	0.006134	-0.016479	0.0074158
-0.010986	-0.47717	0.015747	0.54675	-0.021973
-0.013367	-0.39729	0.019547	1.0681	-0.0010986
-0.0074615	-0.20824	0.015518	1.2079	-0.028885
0.003891	-0.010437	0.0086975	0.93892	-0.034653
0.015564	0.13577	0.0020599	0.36365	-0.019592
0.021103	0.19048	-0.0070953	-0.11476	-0.011398
0.020691	0.10213	-0.0079193	-0.54488	-0.019043
0.014282	-0.032272	-0.017899	-0.76712	-0.07251
0.017075	-0.15523	-0.023758	-0.89735	-0.086838
0.012589	-0.1599	-0.020828	-0.87936	-0.028656
0.00032043	-0.12131	-0.011765	-0.72221	-0.011902
-0.0070953	-0.050949	-0.0093842	-0.3149	0.016846
-0.0045319	0.046326	-0.010895	-0.014465	0.021011
-0.016846	0.14923	-0.0037994	0.21826	0.029617
-0.019913	0.17006	0.0083313	0.26738	0.058731
-0.013824	0.16841	0.015472	0.10323	0.081665
-0.0097046	0.13316	0.0271	0.084595	0.04715
-0.019775	0.060837	0.011307	0.14539	0.033966
-0.015701	-0.044815	-0.014877	0.1545	0.027237
-0.016022	-0.094986	-0.027786	0.05928	-0.015244
-0.017715	-0.11531	-0.0044403	0.10945	-0.0010529
-0.012497	-0.069992	-0.010529	0.12721	0.064224
-0.015793	0.10588	-0.01561	0.037674	0.082764
-0.013184	0.31	-0.0071869	0.18018	0.035889
0.00032043	0.43066	0.0068665	0.40512	0.053146
0.012085	0.44252	0.014603	0.40031	0.054428
0.0021973	0.39363	0.022385	0.23424	0.019272
0.0031128	0.21419	0.019867	0.020233	0.0020599
0.024902	-0.10236	0.0089722	-0.12172	0.001236
0.054565	-0.44238	-0.0075073	0.058685	-0.0093384
0.08551	-0.66179	-0.025864	0.35889	0.0065918
0.09462	-0.63872	-0.04747	0.3181	-0.005127
0.068024	-0.52144	-0.038406	-0.11192	-0.031494
0.035522	-0.27832	-0.018402	-0.47841	-0.032593
0.042297	-0.032089	-0.0053558	-0.62979	-0.014053
0.046509	0.095444	0.003067	-0.54955	0.013733
0.023758	0.15065	0.0097961	-0.36058	-0.020187
0.0025177	0.085464	0.0089722	-0.20091	-0.062393
-0.026001	-0.047791	0.0074158	-0.15083	-0.11444
-0.050537	-0.17107	0.0020599	-0.17693	-0.042847
-0.070999	-0.12135	0.00091553	-0.060379	-0.063446
-0.06752	0.08313	-0.00027466	0.11664	-0.02504
-0.069992	0.31792	0.0027008	0.26788	0.045273
-0.062119	0.51759	0.011765	0.28981	0.014832
-0.047745	0.52098	0.018723	0.2444	0.053055
-0.043396	0.26646	0.0103	0.17354	-0.019638
-0.033325	-0.089081	0.011993	0.10863	0.024536
-0.020691	-0.34035	0.0097046	-0.062485	0.014145
-0.013	-0.43492	0.014877	-0.21103	-0.02449
-0.017944	-0.43579	0.013275	-0.066238	-0.062668
-0.018311	-0.3381	0.013779	0.14525	-0.037262
-0.023117	-0.15916	0.014374	0.22641	-0.016754
-0.01387	0.015472	0.01593	0.13719	-0.027512
0.00091553	0.1593	0.011719	-0.026733	0.01767
0.018585	0.27443	0.0058136	-0.059555	0.042389
0.035522	0.30501	-0.0017395	0.10629	0.032639
0.042297	0.27049	0.0028839	0.46779	0.004303
0.034424	0.22879	0.0041656	0.63213	0.0075989
0.02005	0.14209	0.002243	0.58058	0.078735
0.002243	0.09407	-0.0070038	0.35719	0.082077
-0.0082397	-0.013824	-0.0075989	-0.23547	-0.054016
0.0036621	-0.21085	-0.0039825	-0.74364	-0.0082855
0.015839	-0.45776	0.0032501	-0.76579	0.11279
0.0097046	-0.66064	0.0059967	-0.49869	0.067749
0.0040283	-0.65231	0.010666	-0.44865	0.055618
-0.0025177	-0.4574	0.013	-0.51915	0.026505
-0.012405	-0.15912	0.0087891	-0.58475	-0.027832
-0.012589	0.18672	0.0065002	-0.46669	-0.06395
-0.017715	0.46985	0.00032043	-0.13074	-0.086334
-0.013412	0.63817	-0.015472	0.22948	-0.11412
-0.0086975	0.66106	-0.011124	0.62727	-0.074707
-0.0072784	0.53123	-0.0097504	0.72981	-0.03447
0.0020142	0.33467	-0.0045319	0.58974	-0.065552
0.02298	0.12813	-0.0057678	0.59212	-0.069992
0.037216	-0.031403	-0.0043488	0.55568	-0.12909
0.043076	-0.16438	-0.010803	0.23154	-0.055664
0.043442	-0.20599	-0.0092926	-0.20023	0.0078278
0.026459	-0.2189	-0.014191	-0.40466	0.075577
0.0065918	-0.25058	0.0039825	-0.2731	0.073196
-0.0049438	-0.29663	-0.0089264	-0.079193	0.11375
-0.022705	-0.29356	-0.03273	-0.011765	0.13916
-0.0054474	-0.19652	-0.011124	-0.07663	0.1523
0.0041199	-0.060013	0.010071	-0.34515	0.098465
-0.0017853	0.03891	0.0079193	-0.45081	0.059738
-0.014465	0.12094	0.0087433	-0.33957	0.070633
-0.022888	0.17986	-0.00032043	-0.21272	0.034927
-0.017166	0.22069	0.0009613	-0.1122	0.025314
-0.004303	0.24641	0.003067	-0.11467	0.029068
0.02623	0.25351	0.0048065	-0.085602	0.0298
0.03685	0.20297	0.0029755	-0.19743	0.014282
0.024902	0.19981	-0.005722	-0.23529	0.098831
0.0040741	0.22632	-0.0075531	-0.023438	0.1068
-0.017853	0.31815	-0.0043945	0.43272	-0.036255
-0.045547	0.37097	0.0020142	0.90179	-0.21478
-0.050446	0.3739	0.006958	1.1177	-0.064957
-0.033463	0.27553	0.012726	1.0958	-0.0070953
0.0011444	0.11458	0.011169	0.65446	-0.099106
0.011902	-0.080841	0.0079193	-0.13138	-0.097641
0.032959	-0.30469	0.0084686	-0.81281	-0.1398
0.056854	-0.52121	0.0075531	-0.98932	-0.14035
0.043808	-0.621	0.0053558	-0.70143	-0.076172
0.036484	-0.64366	0.0053101	-0.31155	-0.082947
0.031128	-0.53123	0.0013275	0.055893	-0.1382
0.04303	-0.33243	0.0014648	0.31165	-0.070084
0.030212	-0.11902	-0.00013733	0.51041	-0.036804
0.005127	0.024948	-0.00022888	0.50267	0.012177
-0.0031128	0.092926	-0.0026093	0.14845	0.024902
0.0037994	0.05452	-0.004303	-0.14108	0.080109
0.0025635	-0.046738	0.0018311	-0.35504	0.13037
0.015472	-0.12781	0.0025635	-0.56923	0.090546
0.0029297	-0.1805	-0.0017853	-0.65117	0.042435
-0.035614	-0.10831	0.00086975	-0.50853	0.041336
-0.069031	0.081573	0.00032043	-0.27548	0.045135
-0.089584	0.27269	0.0012817	-0.029984	0.076172
-0.096542	0.35188	0.0026093	0.032547	0.061844
-0.089218	0.35623	0.0020142	0.11014	0.065872
-0.073975	0.28011	-0.00013733	0.2347	0.058914
-0.045319	0.12071	-0.0041656	0.47241	0.027374
-0.0075989	-0.046967	-0.0084686	0.56282	0.0024261
0.017853	-0.14928	-0.0053558	0.57399	0.021652
0.042206	-0.24715	-0.0085144	0.58488	0.021515
0.046875	-0.26788	-0.0103	0.44197	0.063629
0.045685	-0.21259	-0.011627	0.15834	-0.052277
0.032547	-0.2141	-0.0069122	-0.064957	-0.07164
0.021652	-0.19922	9.1553e-05	-0.28935	0.0097961
0.0075531	-0.1263	0.011398	-0.1805	0.029617
0.0032501	-0.03978	0.015884	-0.13321	-0.0091553
-0.0070953	0.19478	0.010117	-0.33252	-0.021103
-0.012405	0.44998	0.01149	-0.38901	-0.038498
-0.014008	0.56969	0.014877	-0.33875	-0.060242
-0.0082855	0.49379	0.014969	-0.25273	-0.028061
0.0032043	0.25122	-0.00059509	-0.21346	-0.0033875
0.0049438	-0.029892	-0.016571	-0.16301	0.021561
0.01712	-0.2449	-0.025543	-0.048111	0.022018
0.033554	-0.39198	-0.034698	-0.0091095	0.036713
0.042572	-0.38969	-0.029755	-0.0068207	-0.044998
0.039276	-0.36131	-0.028976	0.055664	-0.062576
0.041061	-0.29485	-0.018173	0.16251	-0.0020142
0.039322	-0.20988	-0.014374	0.12007	-0.010941
0.018082	-0.11906	-0.016708	0.063995	-0.0078735
0.0072784	-0.092697	-0.0026093	0.10011	-0.011307
0.0036621	-0.11732	0.0079193	0.20453	-0.0016937
0.0026093	-0.14671	0.0075531	0.041336	0.047195
-0.0058136	-0.099609	0.0036163	-0.27864	0.067978
-0.0074158	0.047836	0.0021515	-0.38736	0.14406
0.005127	0.15385	-0.00013733	-0.15976	-0.084915
0.00086975	0.18782	-0.0029297	0.21103	-0.088715
-0.0085144	0.2244	-0.0032959	0.43167	0.0089722
-0.014282	0.32149	-0.011856	0.45493	-0.023621
-0.023804	0.45831	-0.015564	0.26074	-0.057861
-0.032959	0.48106	-0.00018311	-0.076309	-0.0054016
-0.051453	0.3734	-0.0020142	-0.36566	0.004303
-0.058365	0.22124	-0.0011444	-0.31133	0.017532
-0.048889	0.032547	0.0025635	-0.0084686	-0.025864
-0.028748	-0.086929	0.0063171	0.25488	0.010254
-0.017487	-0.060333	0.0058136	0.36996	-0.041611
0.0047607	-0.011398	0.011581	0.2812	-0.022568
0.041107	0.048386	0.015244	0.033691	0.054428
0.031128	0.1068	0.0011444	-0.10611	0.055618
0.032639	0.13289	-0.0037079	-0.089355	-0.010757
0.024353	0.10011	-0.0039825	0.14282	-0.030991
0.0074158	-0.073151	-0.017578	0.28326	-0.019089
0.024857	-0.25781	-0.036118	0.36653	-0.014374
0.042572	-0.32973	-0.014877	0.2683	-0.013962
0.05452	-0.28152	-0.0023804	-0.30798	0.010895
0.049805	-0.15797	0.0046234	-0.92857	0.09407
0.033783	-0.10991	0.010254	-1.0856	0.032959
0.018311	-0.11485	0.019455	-0.82544	-0.018082
-0.011856	-0.15738	0.018082	-0.37221	0.0058594
-0.017761	-0.15115	-0.0058594	0.076218	-0.027924
-0.028107	-0.13348	-0.02449	0.36946	-0.0080566
-0.020325	-0.079605	-0.016342	0.40732	-0.023575
-0.014145	0.033508	-0.0038452	0.45566	-0.008606
-0.0062256	0.11613	-0.001236	0.33458	0.0066376
-0.002243	0.17862	0.00032043	0.19368	-0.023209
-4.5776e-05	0.13495	0.0027008	0.16008	-0.0048065
0.023758	0.031952	0.001236	0.021973	0.0055389
0.014328	0.0013275	0.00086975	-0.10565	0.077133
-0.01973	0.022064	0.0066376	-0.19075	0.091965
-0.037766	0.032181	0.0076447	-0.060654	0.070633
-0.043442	0.014236	0.0029755	0.12657	0.057358
-0.019775	-0.0055389	-0.00086975	0.29219	0.011581
0	0.065689	0.0032501	0.40599	0.054565
0.013046	0.16507	0.0024261	0.42828	0.041656
-0.0046234	0.16965	0.0046234	0.17899	0.0032501
-0.00082397	0.086975	0.0026093	-0.077682	0.031082
-0.014099	-0.051498	0.0018768	-0.21107	-0.0050812
-0.020782	-0.16457	0.0091095	-0.17821	-0.061203
-0.0058594	-0.25612	0.0096588	0.086288	0.015747
0.0042572	-0.27599	0.0088806	0.16566	0.10011
0.0059509	-0.21162	0.0014648	-0.15335	0.04509
0.015564	-0.10327	0.00086975	-0.52373	-0.058594
0.033829	-0.047516	0.0040283	-0.59766	-0.071594
0.034378	-0.068527	0.00032043	-0.50972	-0.060104
0.01561	-0.060654	-0.011215	-0.23273	-0.12968
-0.0042114	0.0049438	-0.018677	-0.11618	-0.17308
-0.018677	0.11151	-0.01442	0.011536	-0.1436
-0.034332	0.22838	-0.0021973	0.16365	-0.004715
-0.034149	0.21556	0	0.43098	-0.0028381
-0.032547	0.14438	0.0013275	0.55911	0.11069
-0.033463	0.08931	-0.0094299	0.4687	0.1403
-0.026093	0.14323	-0.013367	0.40402	-0.034058
-0.012634	0.17038	-0.0031586	0.45177	0.019226
-0.0035248	0.17171	-0.0015106	0.32808	0.11403
0.0082855	0.18082	-0.0014648	-0.035614	0.073105
0.01767	0.11426	-0.00013733	-0.43895	-0.027878
0.021973	0.027878	0.00018311	-0.70711	-0.064865
0.023071	-0.1425	0.0023804	-0.63487	-0.072693
0.01474	-0.20645	0.00086975	-0.28249	-0.013641
0.006958	-0.24582	0.0054932	0.14424	0.018951
0.011032	-0.33916	0.0072784	0.40228	-0.012772
0.0073242	-0.42421	0.001236	0.41895	-0.040329
0.0063629	-0.45378	-0.0041199	0.11371	0.033737
0.019775	-0.37093	0.0016022	-0.21648	0.022705
0.026138	-0.18196	0.002243	-0.427	-0.0013275
0.029526	0.020279	0.003067	-0.43808	-0.010025
0.03186	0.14085	0.00086975	-0.22224	0.0022888
0.024765	0.15889	0.00032043	-0.11174	-0.042389
0.013275	0.12392	-0.0016937	-0.099426	0.020828
-0.0010986	0.04628	-0.00027466	-0.15445	0.026688
-0.010162	-0.0051727	-0.0011902	-0.27187	0.011078
-0.020187	-0.024033	-0.0046692	-0.27567	0.054062
-0.012451	0.018356	-0.0069122	-0.038177	0.061157
-0.0033875	0.083679	-0.0053101	0.407	0.0064087
-0.015198	0.16878	0.0025635	0.73471	-0.091141
-0.013184	0.31082	0.013367	0.9933	-0.016983
-0.01767	0.41263	0.013596	0.95677	-0.015289
-0.012726	0.41977	0.019775	0.69768	-0.014328
0.0033875	0.33984	0.016891	0.26747	-0.0049438
0.00073242	0.20892	0.013	-0.21304	0.027924
0.0076904	0.033966	0.012451	-0.61652	0.011673
0.0049438	-0.13966	0.0016937	-0.72652	-0.037079
0.00027466	-0.23607	-0.010162	-0.59024	-0.040512
-0.0027008	-0.24944	-0.025085	-0.37157	-0.0052643
-0.00059509	-0.28093	-0.050446	-0.23854	-0.011398
-0.0062256	-0.29288	-0.0439	-0.17262	0.011169
-0.0059967	-0.31938	-0.038132	-0.23314	0.036942
-0.011444	-0.28047	-0.042114	-0.15674	0.0020599
-0.011215	-0.16237	-0.023117	-0.011398	-0.028244
0.0024261	-0.048935	-0.014374	-0.00059509	0.0066376
0.016846	0.040237	-0.013824	-0.052002	-0.025497
0.020508	0.1263	-0.003891	-0.023117	-0.052231
0.018311	0.20224	0.010162	0.14699	0.013138
0.02124	0.26024	0.023117	0.46005	0.023163
0.0103	0.27882	0.023438	0.59052	0.052185
-0.0065918	0.22554	0.021744	0.52849	0.039139
-0.0058594	0.084961	0.023758	0.29201	0.044449
0.003891	-0.031906	0.014328	-0.26207	0.064545
0.013962	-0.073837	0.014282	-0.45346	0.066742
0.040924	-0.067886	0.016205	-0.19954	0.029938
0.040741	-0.064682	0.0014648	-0.058319	0.055252
0.023483	-0.077179	-0.020187	-0.031265	0.046005
-0.0014648	-0.10538	-0.01886	0.12694	0.059875
0.012085	-0.12524	-0.017258	0.21126	-0.021561
0.03273	-0.15555	-0.0072784	0.23749	-0.0011444
0.027237	-0.1555	0.0071411	0.1843	0.044998
-0.0067291	-0.14342	0.018997	-0.024261	0.055573
-0.019913	-0.095627	0.014969	-0.20732	0.011032
-0.04747	-0.012314	0.02124	-0.27306	-0.062164
-0.067566	0.088577	0.027466	-0.25127	-0.04953
-0.095718	0.13618	0.01506	-0.21996	-0.010895
-0.098969	0.17436	-0.0053101	-0.21762	-0.010986
-0.073563	0.1913	-0.016159	-0.21996	0.0090637
-0.049118	0.13499	-0.024582	-0.068253	0.00022888
-0.026642	0.01593	-0.026871	0.15125	-0.033646
-0.00018311	-0.10258	-0.014648	0.25548	-0.099243
